@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1826:17:1826:35|Removing wire mpcs_tx_fifo_st_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1827:17:1827:35|Removing wire mpcs_tx_fifo_st_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1829:18:1829:36|Removing wire mpcs_rx_ch_dout_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1830:18:1830:36|Removing wire mpcs_rx_ch_dout_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1831:18:1831:36|Removing wire mpcs_rx_ch_dout_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1832:18:1832:36|Removing wire mpcs_rx_ch_dout_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1833:18:1833:36|Removing wire mpcs_rx_ch_dout_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1834:18:1834:36|Removing wire mpcs_rx_ch_dout_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1835:18:1835:36|Removing wire mpcs_rx_ch_dout_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1837:17:1837:35|Removing wire mpcs_rx_fifo_st_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1838:17:1838:35|Removing wire mpcs_rx_fifo_st_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1839:17:1839:35|Removing wire mpcs_rx_fifo_st_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1840:17:1840:35|Removing wire mpcs_rx_fifo_st_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1841:17:1841:35|Removing wire mpcs_rx_fifo_st_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1842:17:1842:35|Removing wire mpcs_rx_fifo_st_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1843:17:1843:35|Removing wire mpcs_rx_fifo_st_o_1, as there is no assignment to it.
